date,HASH_RATE,DIFFICULTY,MINERS_REV_USD,TX_COUNT,UNIQUE_ADDR,FEES_USD,AVG_BLOCK_SIZE_MB,MED_CONFIRM_TIME,EST_TX_VOL_USD,FEES_USD_PER_TX,AVG_TX_VALUE_USD
2022-06-07,206582953.2634621,29897409688834.0,30106422.182860665,268921.0,538083.0,404733.27444309177,1.212194793333333,6.241666666666666,4259209247.746276,1.505026660034329,15838.142977849539
2022-06-08,266405768.7361438,30107694713067.656,30106422.182860665,268921.0,538083.0,404733.27444309177,1.212194793333333,4.745833333333334,4259209247.746276,1.505026660034329,15838.142977849539
2022-06-09,266405768.7361438,30107694713067.656,30106422.182860665,268921.0,661923.0,404733.27444309177,1.212194793333333,4.745833333333334,4259209247.746276,1.505026660034329,15838.142977849539
2022-06-10,266405768.7361438,30107694713067.656,27700978.416366063,261856.0,661923.0,400568.7534864544,1.1401990816326533,4.745833333333334,4259209247.746276,1.5297291392462056,16265.463643171346
2022-06-11,266405768.7361438,30107694713067.656,27700978.416366063,261856.0,661923.0,400568.7534864544,1.1401990816326533,4.745833333333334,2694837263.3840175,1.5297291392462056,10291.294693969272
2022-06-12,191184617.31646615,30283293547737.0,27700978.416366063,261856.0,661923.0,400568.7534864544,1.1401990816326533,7.383333333333334,2694837263.3840175,1.5297291392462056,10291.294693969272
2022-06-13,191184617.31646615,30283293547737.0,27700978.416366063,261856.0,708381.0,400568.7534864544,1.1401990816326533,7.383333333333334,2694837263.3840175,1.5297291392462056,10291.294693969272
2022-06-14,191184617.31646615,30283293547737.0,20795095.681292698,283231.0,708381.0,577049.1482222665,1.44310098630137,7.383333333333334,2694837263.3840175,2.0373799062329563,9514.62680068219
2022-06-15,191184617.31646615,30283293547737.0,20795095.681292698,283231.0,708381.0,577049.1482222665,1.44310098630137,7.383333333333334,9897143640.083742,2.0373799062329563,34943.71604832714
2022-06-16,179141491.81621632,30283293547737.0,20795095.681292698,283231.0,708381.0,577049.1482222665,1.44310098630137,9.583333333333334,9897143640.083742,2.0373799062329563,34943.71604832714
2022-06-17,179141491.81621632,30283293547737.0,20795095.681292698,283231.0,663831.0,577049.1482222665,1.44310098630137,9.583333333333334,9897143640.083742,2.0373799062329563,34943.71604832714
2022-06-18,179141491.81621632,30283293547737.0,19163215.151645448,247890.0,663831.0,402940.15164546005,1.1938977371794866,9.583333333333334,9897143640.083742,1.625479654868934,39925.54617000985
2022-06-19,179141491.81621632,30283293547737.0,19163215.151645448,247890.0,663831.0,402940.15164546005,1.1938977371794866,9.583333333333334,3068667429.006106,1.625479654868934,12379.149739828577
2022-06-20,198711570.75412232,30283293547737.0,19163215.151645448,247890.0,663831.0,402940.15164546005,1.1938977371794866,7.541666666666667,3068667429.006106,1.625479654868934,12379.149739828577
2022-06-21,198711570.75412232,30283293547737.0,19163215.151645448,247890.0,647716.0,402940.15164546005,1.1938977371794866,7.541666666666667,3068667429.006106,1.625479654868934,12379.149739828577
2022-06-22,198711570.75412232,30283293547737.0,16701527.504797904,255472.0,647716.0,343753.0714500896,1.27878376744186,7.541666666666667,3068667429.006106,1.3455606542012026,12011.756392113835
2022-06-23,198711570.75412232,30283293547737.0,16701527.504797904,255472.0,647716.0,343753.0714500896,1.27878376744186,7.541666666666667,3082609509.484813,1.3455606542012026,12066.330202467641
2022-06-24,189622396.21199957,29570168636358.0,16701527.504797904,255472.0,647716.0,343753.0714500896,1.27878376744186,9.333333333333334,3082609509.484813,1.3455606542012026,12066.330202467641
2022-06-25,189622396.21199957,29570168636358.0,16701527.504797904,255472.0,557791.0,343753.0714500896,1.27878376744186,9.333333333333334,3082609509.484813,1.3455606542012026,12066.330202467641
2022-06-26,189622396.21199957,29570168636358.0,18725062.505838733,206755.0,557791.0,272579.86785660125,1.2713079347826082,9.333333333333334,3082609509.484813,1.318371347036837,14909.479864984223
2022-06-27,189622396.21199957,29570168636358.0,18725062.505838733,206755.0,557791.0,272579.86785660125,1.2713079347826082,9.333333333333334,4634269413.105559,1.318371347036837,22414.303949629073
2022-06-28,214611394.16241816,29570168636358.0,18725062.505838733,206755.0,557791.0,272579.86785660125,1.2713079347826082,7.416666666666666,4634269413.105559,1.318371347036837,22414.303949629073
2022-06-29,214611394.16241816,29570168636358.0,18725062.505838733,206755.0,654949.0,272579.86785660125,1.2713079347826082,7.416666666666666,4634269413.105559,1.318371347036837,22414.303949629073
2022-06-30,214611394.16241816,29570168636358.0,20986948.239193026,271213.0,654949.0,318384.6255127118,1.0714789883040936,7.416666666666666,4634269413.105559,1.1739283349718186,17087.194983668036
2022-07-01,214611394.16241816,29570168636358.0,20986948.239193026,271213.0,654949.0,318384.6255127118,1.0714789883040936,7.416666666666666,4546355473.617748,1.1739283349718186,16763.044078336025
2022-07-02,202851865.7151624,29570168636358.0,20986948.239193026,271213.0,654949.0,318384.6255127118,1.0714789883040936,7.395833333333333,4546355473.617748,1.1739283349718186,16763.044078336025
2022-07-03,202851865.7151624,29570168636358.0,20986948.239193026,271213.0,548190.0,318384.6255127118,1.0714789883040936,7.395833333333333,4546355473.617748,1.1739283349718186,16763.044078336025
2022-07-04,202851865.7151624,29570168636358.0,17710446.53341544,240385.0,548190.0,265535.32030536997,1.1054568181818174,7.395833333333333,4546355473.617748,1.104625165070075,18912.808509756218
2022-07-05,202851865.7151624,29570168636358.0,17710446.53341544,240385.0,548190.0,265535.32030536997,1.1054568181818174,7.395833333333333,2225404516.1830726,1.104625165070075,9257.667975052822
2022-07-06,186682514.1001857,29570168636358.0,17710446.53341544,240385.0,548190.0,265535.32030536997,1.1054568181818174,12.366666666666667,2225404516.1830726,1.104625165070075,9257.667975052822
2022-07-07,186682514.1001857,29570168636358.0,17710446.53341544,240385.0,691644.0,265535.32030536997,1.1054568181818174,12.366666666666667,2225404516.1830726,1.104625165070075,9257.667975052822
2022-07-08,186682514.1001857,29570168636358.0,20610085.030495834,268331.0,691644.0,496173.3772984678,1.2341333243243247,12.366666666666667,2225404516.1830726,1.8491094107593524,8293.505096999872
2022-07-09,186682514.1001857,29570168636358.0,20610085.030495834,268331.0,691644.0,496173.3772984678,1.2341333243243247,12.366666666666667,2217461123.425512,1.8491094107593524,8263.902133654
2022-07-10,221726603.8502846,29152798808272.0,20610085.030495834,268331.0,691644.0,496173.3772984678,1.2341333243243247,4.266666666666667,2217461123.425512,1.8491094107593524,8263.902133654
2022-07-11,221726603.8502846,29152798808272.0,20610085.030495834,268331.0,590261.0,496173.3772984678,1.2341333243243247,4.266666666666667,2217461123.425512,1.8491094107593524,8263.902133654
2022-07-12,221726603.8502846,29152798808272.0,19253095.526382394,275378.0,590261.0,349067.6594000765,1.2042947350993374,4.266666666666667,2217461123.425512,1.2675945769091086,8052.4265679375685
2022-07-13,221726603.8502846,29152798808272.0,19253095.526382394,275378.0,590261.0,349067.6594000765,1.2042947350993374,4.266666666666667,2383177233.7305536,1.2675945769091086,8654.203435752142
2022-07-14,179699992.6629758,29152798808272.0,19253095.526382394,275378.0,590261.0,349067.6594000765,1.2042947350993374,11.116666666666667,2383177233.7305536,1.2675945769091086,8654.203435752142
2022-07-15,179699992.6629758,29152798808272.0,19253095.526382394,275378.0,661194.0,349067.6594000765,1.2042947350993374,11.116666666666667,2383177233.7305536,1.2675945769091086,8654.203435752142
2022-07-16,179699992.6629758,29152798808272.0,19644545.69899658,226638.0,661194.0,381764.44899656996,1.0242224864864866,11.116666666666667,2383177233.7305536,1.6844679576971644,10515.347089766736
2022-07-17,179699992.6629758,29152798808272.0,19644545.69899658,226638.0,661194.0,381764.44899656996,1.0242224864864866,11.116666666666667,1903059654.775057,1.6844679576971644,8396.913380699869
2022-07-18,189844347.0874986,29152798808272.0,19644545.69899658,226638.0,661194.0,381764.44899656996,1.0242224864864866,9.941666666666666,1903059654.775057,1.6844679576971644,8396.913380699869
2022-07-19,189844347.0874986,29152798808272.0,19644545.69899658,226638.0,682638.0,381764.44899656996,1.0242224864864866,9.941666666666666,1903059654.775057,1.6844679576971644,8396.913380699869
2022-07-20,189844347.0874986,29152798808272.0,19141473.222768992,260195.0,682638.0,605317.4314049842,1.3745806507936507,9.941666666666666,1903059654.775057,2.326399167566572,7313.974729626077
2022-07-21,189844347.0874986,29152798808272.0,19141473.222768992,260195.0,682638.0,605317.4314049842,1.3745806507936507,9.941666666666666,6542475947.197538,2.326399167566572,25144.510644699316
2022-07-22,181711862.6387281,27692567959234.0,19141473.222768992,260195.0,682638.0,605317.4314049842,1.3745806507936507,8.779166666666667,6542475947.197538,2.326399167566572,25144.510644699316
2022-07-23,181711862.6387281,27692567959234.0,19141473.222768992,260195.0,572761.0,605317.4314049842,1.3745806507936507,8.779166666666667,6542475947.197538,2.326399167566572,25144.510644699316
2022-07-24,181711862.6387281,27692567959234.0,22447659.673061103,199919.0,572761.0,241651.79719834562,0.857081280254777,8.779166666666667,6542475947.197538,1.2087485291460323,32725.63361760282
2022-07-25,181711862.6387281,27692567959234.0,22447659.673061103,199919.0,572761.0,241651.79719834562,0.857081280254777,8.779166666666667,2240841200.856595,1.2087485291460323,11208.745546229198
2022-07-26,220256803.19845834,27692567959234.0,22447659.673061103,199919.0,572761.0,241651.79719834562,0.857081280254777,6.4,2240841200.856595,1.2087485291460323,11208.745546229198
2022-07-27,220256803.19845834,27692567959234.0,22447659.673061103,199919.0,644191.0,241651.79719834562,0.857081280254777,6.4,2240841200.856595,1.2087485291460323,11208.745546229198
2022-07-28,220256803.19845834,27692567959234.0,21195787.991195064,287254.0,644191.0,379886.94895668235,1.3485174680851058,6.4,2240841200.856595,1.3224774901539487,7800.90512527796
2022-07-29,220256803.19845834,27692567959234.0,21195787.991195064,287254.0,644191.0,379886.94895668235,1.3485174680851058,6.4,3110903345.229869,1.3224774901539487,10829.79991655423
2022-07-30,177582047.57875702,27692567959234.0,21195787.991195064,287254.0,644191.0,379886.94895668235,1.3485174680851058,8.383333333333333,3110903345.229869,1.3224774901539487,10829.79991655423
2022-07-31,177582047.57875702,27692567959234.0,21195787.991195064,287254.0,561055.0,379886.94895668235,1.3485174680851058,8.383333333333333,3110903345.229869,1.3224774901539487,10829.79991655423
2022-08-01,177582047.57875702,27692567959234.0,20057094.21660737,249610.0,561055.0,335278.0420737481,1.287020713235293,8.383333333333333,3110903345.229869,1.3432075721074799,12463.055747886177
2022-08-02,177582047.57875702,27692567959234.0,20057094.21660737,249610.0,561055.0,335278.0420737481,1.287020713235293,8.383333333333333,2412379200.6057954,1.3432075721074799,9664.59356838987
2022-08-03,199607727.89860287,27692567959234.0,20057094.21660737,249610.0,561055.0,335278.0420737481,1.287020713235293,7.95,2412379200.6057954,1.3432075721074799,9664.59356838987
2022-08-04,199607727.89860287,27692567959234.0,20057094.21660737,249610.0,695558.0,335278.0420737481,1.287020713235293,7.95,2412379200.6057954,1.3432075721074799,9664.59356838987
2022-08-05,199607727.89860287,27692567959234.0,22040552.556791432,268463.0,695558.0,450978.7836735004,1.1568546066666667,7.95,2412379200.6057954,1.6798545187735383,8985.890795401212
2022-08-06,199607727.89860287,27692567959234.0,22040552.556791432,268463.0,695558.0,450978.7836735004,1.1568546066666667,7.95,861842752.5742803,1.6798545187735383,3210.285039555843
2022-08-07,222690688.3419183,28174668481289.0,22040552.556791432,268463.0,695558.0,450978.7836735004,1.1568546066666667,4.383333333333334,861842752.5742803,1.6798545187735383,3210.285039555843
2022-08-08,222690688.3419183,28174668481289.0,22040552.556791432,268463.0,652517.0,450978.7836735004,1.1568546066666667,4.383333333333334,861842752.5742803,1.6798545187735383,3210.285039555843
2022-08-09,222690688.3419183,28174668481289.0,21500771.45078992,256233.0,652517.0,535152.9695838011,1.2713887412587412,4.383333333333334,861842752.5742803,2.0885403893479806,3363.511930837481
2022-08-10,222690688.3419183,28174668481289.0,21500771.45078992,256233.0,652517.0,535152.9695838011,1.2713887412587412,4.383333333333334,3582463514.5152545,2.0885403893479806,13981.27296060716
2022-08-11,196079851.3702425,28174668481289.0,21500771.45078992,256233.0,652517.0,535152.9695838011,1.2713887412587412,8.991666666666667,3582463514.5152545,2.0885403893479806,13981.27296060716
2022-08-12,196079851.3702425,28174668481289.0,21500771.45078992,256233.0,703328.0,535152.9695838011,1.2713887412587412,8.991666666666667,3582463514.5152545,2.0885403893479806,13981.27296060716
2022-08-13,196079851.3702425,28174668481289.0,21597981.286947653,233308.0,703328.0,283729.529100843,1.0838953021582733,8.991666666666667,3582463514.5152545,1.2161157315687547,15355.082185416935
2022-08-14,196079851.3702425,28174668481289.0,21597981.286947653,233308.0,703328.0,283729.529100843,1.0838953021582733,8.991666666666667,982849307.8036118,1.2161157315687547,4212.668694616609
2022-08-15,203082703.20489404,28174668481289.0,21597981.286947653,233308.0,703328.0,283729.529100843,1.0838953021582733,6.983333333333333,982849307.8036118,1.2161157315687547,4212.668694616609
2022-08-16,203082703.20489404,28174668481289.0,21597981.286947653,233308.0,677726.0,283729.529100843,1.0838953021582733,6.983333333333333,982849307.8036118,1.2161157315687547,4212.668694616609
2022-08-17,203082703.20489404,28174668481289.0,19823143.47206977,256127.0,677726.0,359841.95768733684,1.3302055658914733,6.983333333333333,982849307.8036118,1.404935667412404,3837.3514225505774
2022-08-18,203082703.20489404,28174668481289.0,19823143.47206977,256127.0,677726.0,359841.95768733684,1.3302055658914733,6.983333333333333,2417721838.724551,1.404935667412404,9439.543034215647
2022-08-19,250867150.78611156,28351606743494.0,19823143.47206977,256127.0,677726.0,359841.95768733684,1.3302055658914733,5.1,2417721838.724551,1.404935667412404,9439.543034215647
2022-08-20,250867150.78611156,28351606743494.0,19823143.47206977,256127.0,597278.0,359841.95768733684,1.3302055658914733,5.1,2417721838.724551,1.404935667412404,9439.543034215647
2022-08-21,250867150.78611156,28351606743494.0,19658711.446938902,205435.0,597278.0,169408.6050414546,0.945787136986302,5.1,2417721838.724551,0.8246336069387135,11768.792263852563
2022-08-22,250867150.78611156,28351606743494.0,19658711.446938902,205435.0,597278.0,169408.6050414546,0.945787136986302,5.1,2363547456.2653685,0.8246336069387135,11505.086554216023
2022-08-23,242410954.69219768,28351606743494.0,19658711.446938902,205435.0,597278.0,169408.6050414546,0.945787136986302,4.691666666666666,2363547456.2653685,0.8246336069387135,11505.086554216023
2022-08-24,242410954.69219768,28351606743494.0,19658711.446938902,205435.0,649399.0,169408.6050414546,0.945787136986302,4.691666666666666,2363547456.2653685,0.8246336069387135,11505.086554216023
2022-08-25,242410954.69219768,28351606743494.0,21711435.8619223,260460.0,649399.0,235407.54522066904,1.09452965408805,4.691666666666666,2363547456.2653685,0.9038145789014399,9074.512233223406
2022-08-26,242410954.69219768,28351606743494.0,21711435.8619223,260460.0,649399.0,235407.54522066904,1.09452965408805,4.691666666666666,2261441431.608619,0.9038145789014399,8682.490330986022
2022-08-27,204358072.2695853,28351606743494.0,21711435.8619223,260460.0,649399.0,235407.54522066904,1.09452965408805,5.916666666666667,2261441431.608619,0.9038145789014399,8682.490330986022
2022-08-28,204358072.2695853,28351606743494.0,21711435.8619223,260460.0,547812.0,235407.54522066904,1.09452965408805,5.916666666666667,2261441431.608619,0.9038145789014399,8682.490330986022
2022-08-29,204358072.2695853,28351606743494.0,19815545.48503768,252235.0,547812.0,220399.98335149765,1.1406837452229301,5.916666666666667,2261441431.608619,0.8737882663052219,8965.613144918902
2022-08-30,204358072.2695853,28351606743494.0,19815545.48503768,252235.0,547812.0,220399.98335149765,1.1406837452229301,5.916666666666667,3088297716.030527,0.8737882663052219,12243.731900927814
2022-08-31,219862688.89188153,30293716756044.19,19815545.48503768,252235.0,547812.0,220399.98335149765,1.1406837452229301,7.933333333333334,3088297716.030527,0.8737882663052219,12243.731900927814
2022-09-01,219862688.89188153,30293716756044.19,19815545.48503768,252235.0,685449.0,220399.98335149765,1.1406837452229301,7.933333333333334,3088297716.030527,0.8737882663052219,12243.731900927814
2022-09-02,219862688.89188153,30293716756044.19,16573004.97125154,270588.0,685449.0,367305.401443854,1.4075855891472864,7.933333333333334,3088297716.030527,1.3574341857135348,11413.284092533768
2022-09-03,219862688.89188153,30293716756044.19,16573004.97125154,270588.0,685449.0,367305.401443854,1.4075855891472864,7.933333333333334,879894659.7350975,1.3574341857135348,3251.7874397057426
2022-09-04,258699436.01770127,30977051760460.0,16573004.97125154,270588.0,685449.0,367305.401443854,1.4075855891472864,4.129166666666666,879894659.7350975,1.3574341857135348,3251.7874397057426
2022-09-05,258699436.01770127,30977051760460.0,16573004.97125154,270588.0,628765.0,367305.401443854,1.4075855891472864,4.129166666666666,879894659.7350975,1.3574341857135348,3251.7874397057426
2022-09-06,258699436.01770127,30977051760460.0,17711313.57191243,268125.0,628765.0,298845.81167768803,1.258158725352113,4.129166666666666,879894659.7350975,1.114576453809559,3281.6584046064245
2022-09-07,258699436.01770127,30977051760460.0,17711313.57191243,268125.0,628765.0,298845.81167768803,1.258158725352113,4.129166666666666,2541455673.941922,1.114576453809559,9478.622560156353
2022-09-08,195564454.60861945,30977051760460.0,17711313.57191243,268125.0,628765.0,298845.81167768803,1.258158725352113,8.8,2541455673.941922,1.114576453809559,9478.622560156353
2022-09-09,195564454.60861945,30977051760460.0,17711313.57191243,268125.0,753468.0,298845.81167768803,1.258158725352113,8.8,2541455673.941922,1.114576453809559,9478.622560156353
2022-09-10,195564454.60861945,30977051760460.0,21254611.329074144,241936.0,753468.0,265602.99716557213,1.0515057770700633,8.8,2541455673.941922,1.0978233795944883,10504.661042349722
2022-09-11,195564454.60861945,30977051760460.0,21254611.329074144,241936.0,753468.0,265602.99716557213,1.0515057770700633,8.8,1050210815.9310844,1.0978233795944883,4340.86211200931
2022-09-12,235601272.08754936,30977051760460.0,21254611.329074144,241936.0,753468.0,265602.99716557213,1.0515057770700633,7.533333333333333,1050210815.9310844,1.0978233795944883,4340.86211200931
2022-09-13,235601272.08754936,30977051760460.0,21254611.329074144,241936.0,663498.0,265602.99716557213,1.0515057770700633,7.533333333333333,1050210815.9310844,1.0978233795944883,4340.86211200931
2022-09-14,235601272.08754936,30977051760460.0,16390122.367911555,270309.0,663498.0,346134.913844618,1.4709224173228346,7.533333333333333,1050210815.9310844,1.2805156833276659,3885.2232664509297
2022-09-15,235601272.08754936,30977051760460.0,16390122.367911555,270309.0,663498.0,346134.913844618,1.4709224173228346,7.533333333333333,2092789197.2823946,1.2805156833276659,7742.2105711700115
2022-09-16,203901883.4393143,32045359565303.0,16390122.367911555,270309.0,663498.0,346134.913844618,1.4709224173228346,10.3,2092789197.2823946,1.2805156833276659,7742.2105711700115
2022-09-17,203901883.4393143,32045359565303.0,16390122.367911555,270309.0,641808.0,346134.913844618,1.4709224173228346,10.3,2092789197.2823946,1.2805156833276659,7742.2105711700115
2022-09-18,203901883.4393143,32045359565303.0,19614731.42557514,212396.0,641808.0,242258.61860095646,0.945075824675325,10.3,2092789197.2823946,1.140598780584175,9853.242044494222
2022-09-19,203901883.4393143,32045359565303.0,19614731.42557514,212396.0,641808.0,242258.61860095646,0.945075824675325,10.3,2970259317.4220386,1.140598780584175,13984.5351015181
2022-09-20,242133486.58418575,32045359565303.0,19614731.42557514,212396.0,641808.0,242258.61860095646,0.945075824675325,7.025,2970259317.4220386,1.140598780584175,13984.5351015181
2022-09-21,242133486.58418575,32045359565303.0,19614731.42557514,212396.0,632611.0,242258.61860095646,0.945075824675325,7.025,2970259317.4220386,1.140598780584175,13984.5351015181
2022-09-22,242133486.58418575,32045359565303.0,15405709.406264087,245794.0,632611.0,245619.48590052914,1.2255284843749998,7.025,2970259317.4220386,0.9992899985375117,12084.344277818167
2022-09-23,242133486.58418575,32045359565303.0,15405709.406264087,245794.0,632611.0,245619.48590052914,1.2255284843749998,7.025,2446313226.405114,0.9992899985375117,9952.697081316526
2022-09-24,232575585.79796788,32045359565303.0,15405709.406264087,245794.0,632611.0,245619.48590052914,1.2255284843749998,6.425000000000001,2446313226.405114,0.9992899985375117,9952.697081316526
2022-09-25,232575585.79796788,32045359565303.0,15405709.406264087,245794.0,574037.0,245619.48590052914,1.2255284843749998,6.425000000000001,2446313226.405114,0.9992899985375117,9952.697081316526
2022-09-26,232575585.79796788,32045359565303.0,18586164.0791014,259311.0,574037.0,276539.3053854019,1.1799564199999992,6.425000000000001,2446313226.405114,1.0664387757765843,9433.896851290976
2022-09-27,232575585.79796788,32045359565303.0,18586164.0791014,259311.0,574037.0,276539.3053854019,1.1799564199999992,6.425000000000001,3180479746.765458,1.0664387757765843,12265.11697060849
2022-09-28,234283743.87934902,31419898493798.69,18586164.0791014,259311.0,574037.0,276539.3053854019,1.1799564199999992,6.025,3180479746.765458,1.0664387757765843,12265.11697060849
2022-09-29,234283743.87934902,31419898493798.69,18586164.0791014,259311.0,652313.0,276539.3053854019,1.1799564199999992,6.025,3180479746.765458,1.0664387757765843,12265.11697060849
2022-09-30,234283743.87934902,31419898493798.69,20961626.892611515,286672.0,652313.0,324479.70042707416,1.1372198106508877,6.025,3180479746.765458,1.1318848733991258,11094.490381918911
2022-10-01,234283743.87934902,31419898493798.69,20961626.892611515,286672.0,652313.0,324479.70042707416,1.1372198106508877,6.025,1129631640.2910287,1.1318848733991258,3940.5021777188867
2022-10-02,244753784.95094424,31360548173145.0,20961626.892611515,286672.0,652313.0,324479.70042707416,1.1372198106508877,5.35,1129631640.2910287,1.1318848733991258,3940.5021777188867
2022-10-03,244753784.95094424,31360548173145.0,20961626.892611515,286672.0,656236.0,324479.70042707416,1.1372198106508877,5.35,1129631640.2910287,1.1318848733991258,3940.5021777188867
2022-10-04,244753784.95094424,31360548173145.0,20497223.57467133,278744.0,656236.0,204803.09273770748,1.1114347484662572,5.35,1129631640.2910287,0.7347354301355634,4052.577419750842
2022-10-05,244753784.95094424,31360548173145.0,20497223.57467133,278744.0,656236.0,204803.09273770748,1.1114347484662572,5.35,2788889389.9968886,0.7347354301355634,10005.19971729217
2022-10-06,247871667.56178424,31360548173145.0,20497223.57467133,278744.0,656236.0,204803.09273770748,1.1114347484662572,6.35,2788889389.9968886,0.7347354301355634,10005.19971729217
2022-10-07,247871667.56178424,31360548173145.0,20497223.57467133,278744.0,675013.0,204803.09273770748,1.1114347484662572,6.35,2788889389.9968886,0.7347354301355634,10005.19971729217
2022-10-08,247871667.56178424,31360548173145.0,21693311.538908795,235498.0,675013.0,130650.73916480702,0.8557131257142854,6.35,2788889389.9968886,0.5547849203169751,11842.518365323223
2022-10-09,247871667.56178424,31360548173145.0,21693311.538908795,235498.0,675013.0,130650.73916480702,0.8557131257142854,6.35,700741117.6826907,0.5547849203169751,2975.571417518156
2022-10-10,281762541.4868823,33738662001569.633,21693311.538908795,235498.0,675013.0,130650.73916480702,0.8557131257142854,4.75,700741117.6826907,0.5547849203169751,2975.571417518156
2022-10-11,281762541.4868823,33738662001569.633,21693311.538908795,235498.0,635320.0,130650.73916480702,0.8557131257142854,4.75,700741117.6826907,0.5547849203169751,2975.571417518156
2022-10-12,281762541.4868823,33738662001569.633,16543247.306288254,261196.0,635320.0,180260.26231606383,1.2116567372262772,4.75,700741117.6826907,0.6901340844272648,2682.8171858783853
2022-10-13,281762541.4868823,33738662001569.633,16543247.306288254,261196.0,635320.0,180260.26231606383,1.2116567372262772,4.75,2403635798.2811112,0.6901340844272648,9202.421929436558
2022-10-14,276154660.02324307,35610794164372.0,16543247.306288254,261196.0,635320.0,180260.26231606383,1.2116567372262772,7.533333333333333,2403635798.2811112,0.6901340844272648,9202.421929436558
2022-10-15,276154660.02324307,35610794164372.0,16543247.306288254,261196.0,612380.0,180260.26231606383,1.2116567372262772,7.533333333333333,2403635798.2811112,0.6901340844272648,9202.421929436558
2022-10-16,276154660.02324307,35610794164372.0,17640377.301598247,212919.0,612380.0,158771.05159825002,0.9598758472222225,7.533333333333333,2403635798.2811112,0.7456875694430747,11288.968097168929
2022-10-17,276154660.02324307,35610794164372.0,17640377.301598247,212919.0,612380.0,158771.05159825002,0.9598758472222225,7.533333333333333,2043650927.987136,0.7456875694430747,9598.255336476012
2022-10-18,251371549.5083366,35610794164372.0,17640377.301598247,212919.0,612380.0,158771.05159825002,0.9598758472222225,7.833333333333334,2043650927.987136,0.7456875694430747,9598.255336476012
2022-10-19,251371549.5083366,35610794164372.0,17640377.301598247,212919.0,612805.0,158771.05159825002,0.9598758472222225,7.833333333333334,2043650927.987136,0.7456875694430747,9598.255336476012
2022-10-20,251371549.5083366,35610794164372.0,17832142.511155218,263986.0,612805.0,244905.0111552099,1.22090355862069,7.833333333333334,2043650927.987136,0.9277196940565405,7741.512534706901
2022-10-21,251371549.5083366,35610794164372.0,17832142.511155218,263986.0,612805.0,244905.0111552099,1.22090355862069,7.833333333333334,1556397811.0604718,0.9277196940565405,5895.758907898418
2022-10-22,240750216.43051958,35610794164372.0,17832142.511155218,263986.0,612805.0,244905.0111552099,1.22090355862069,6.779166666666667,1556397811.0604718,0.9277196940565405,5895.758907898418
2022-10-23,240750216.43051958,35610794164372.0,17832142.511155218,263986.0,582380.0,244905.0111552099,1.22090355862069,6.779166666666667,1556397811.0604718,0.9277196940565405,5895.758907898418
2022-10-24,240750216.43051958,35610794164372.0,16704131.75423753,264486.0,582380.0,231456.75423753003,1.2878035514705892,6.779166666666667,1556397811.0604718,0.875119114953268,5884.613216051026
2022-10-25,240750216.43051958,35610794164372.0,16704131.75423753,264486.0,582380.0,231456.75423753003,1.2878035514705892,6.779166666666667,2029922329.8604708,0.875119114953268,7674.970810781934
2022-10-26,283822315.2658024,36835682546788.0,16704131.75423753,264486.0,582380.0,231456.75423753003,1.2878035514705892,8.35,2029922329.8604708,0.875119114953268,7674.970810781934
2022-10-27,283822315.2658024,36835682546788.0,16704131.75423753,264486.0,648360.0,231456.75423753003,1.2878035514705892,8.35,2029922329.8604708,0.875119114953268,7674.970810781934
2022-10-28,283822315.2658024,36835682546788.0,20657842.562491424,283035.0,648360.0,382498.81249143,1.149426201257862,8.35,2029922329.8604708,1.3514187732663099,7171.983429118203
2022-10-29,283822315.2658024,36835682546788.0,20657842.562491424,283035.0,648360.0,382498.81249143,1.149426201257862,8.35,1370810442.8355875,1.3514187732663099,4843.254165864955
2022-10-30,247200081.03795698,36835682546788.0,20657842.562491424,283035.0,648360.0,382498.81249143,1.149426201257862,6.533333333333333,1370810442.8355875,1.3514187732663099,4843.254165864955
2022-10-31,247200081.03795698,36835682546788.0,20657842.562491424,283035.0,667561.0,382498.81249143,1.149426201257862,6.533333333333333,1370810442.8355875,1.3514187732663099,4843.254165864955
2022-11-01,247200081.03795698,36835682546788.0,19035680.24022811,276192.0,667561.0,311511.4902281199,1.3080747430555557,6.533333333333333,1370810442.8355875,1.1278802073489453,4963.251806118887
2022-11-02,247200081.03795698,36835682546788.0,19035680.24022811,276192.0,667561.0,311511.4902281199,1.3080747430555557,6.533333333333333,2385280093.312358,1.1278802073489453,8636.311309930621
2022-11-03,300302320.6683329,36835682546788.0,19035680.24022811,276192.0,667561.0,311511.4902281199,1.3080747430555557,6.841666666666667,2385280093.312358,1.1278802073489453,8636.311309930621
2022-11-04,300302320.6683329,36835682546788.0,19035680.24022811,276192.0,689430.0,311511.4902281199,1.3080747430555557,6.841666666666667,2385280093.312358,1.1278802073489453,8636.311309930621
2022-11-05,300302320.6683329,36835682546788.0,20477935.245340105,257198.0,689430.0,341897.7453401101,1.1651228807947012,6.841666666666667,2385280093.312358,1.329317278284085,9274.100472446746
2022-11-06,300302320.6683329,36835682546788.0,20477935.245340105,257198.0,689430.0,341897.7453401101,1.1651228807947012,6.841666666666667,1500762814.556163,1.329317278284085,5835.048540642474
2022-11-07,263186945.48747677,36766791551487.06,20477935.245340105,257198.0,689430.0,341897.7453401101,1.1651228807947012,6.808333333333334,1500762814.556163,1.329317278284085,5835.048540642474
